year,stage,date,puzzle_pieces,time_limit,puzzle_image_url,rank,name1,name2,country,origin1,origin2,time,time_seconds,pieces_completed,gap,cumulative_gap,qualified
2024,D,19/09/2024,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/fa403697cbf2b5d7e2c98a9c75735274f89de06766b437de7c0a2617.png,32,Mandi Schalon,Jake Schalon,USA,San Marcos (California),,00:33:34,2014,,+ 10'',at 12' 25'',True
2024,D,19/09/2024,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/fa403697cbf2b5d7e2c98a9c75735274f89de06766b437de7c0a2617.png,33,Elsa Wemmert,Stina Granholm,Sweden,Göteborg (Västra Götaland),,00:34:33,2073,,+ 59'',at 13' 24'',True
2024,D,19/09/2024,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/fa403697cbf2b5d7e2c98a9c75735274f89de06766b437de7c0a2617.png,34,Charlotte Reitsema,Myrthe Misset,The Netherlands,Sixthaselbach (Bavaria),Utrecht,00:34:37,2077,,+ 04',at 13' 28'',True
2024,D,19/09/2024,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/fa403697cbf2b5d7e2c98a9c75735274f89de06766b437de7c0a2617.png,35,Cosmo Smith,Andrew Nichols,USA,Seattle (Wa),,00:34:42,2082,,+ 05',at 13' 33'',True
2024,D,19/09/2024,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/fa403697cbf2b5d7e2c98a9c75735274f89de06766b437de7c0a2617.png,36,Jennifer Hill,Whitney Presley,USA,Columbia (Pensilvania),Denver (Columbia),00:34:51,2091,,+ 09',at 13' 42'',True
2024,D,19/09/2024,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/fa403697cbf2b5d7e2c98a9c75735274f89de06766b437de7c0a2617.png,37,Jessie Lajarrige,Martin Eléonore,France,Bodilis,Cachan (France),00:34:59,2099,,+ 08',at 13' 50'',True
2024,D,19/09/2024,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/fa403697cbf2b5d7e2c98a9c75735274f89de06766b437de7c0a2617.png,38,Gaute Brakstad,Siv Bremnes,Norway,Valnesfjord (Nordland),Bodø (Nordland),00:35:04,2104,,+ 05',at 13' 55'',True
2024,D,19/09/2024,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/fa403697cbf2b5d7e2c98a9c75735274f89de06766b437de7c0a2617.png,38,Humeyra Erdogan,Mariam Adel,The Netherlands,Soest (Utrecht),Maastricht (Limburg),00:35:04,2104,,+ 00',at 13' 55'',True
2024,D,19/09/2024,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/fa403697cbf2b5d7e2c98a9c75735274f89de06766b437de7c0a2617.png,40,Anna Menges,Maren Menges,Germany,Köln (North Rhine-Westfalia),Frankfurt Am Main (Hessen),00:35:28,2128,,+ 24'',at 14' 19'',True
2024,D,19/09/2024,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/fa403697cbf2b5d7e2c98a9c75735274f89de06766b437de7c0a2617.png,41,Chiara Andreola,Anna Magagni,Italy,Montebelluna (Treviso),Castelnuovo Rangone (Modena),00:35:42,2142,,+ 14'',at 14' 33'',True
2024,D,19/09/2024,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/fa403697cbf2b5d7e2c98a9c75735274f89de06766b437de7c0a2617.png,42,Mariandrea Cruz Sánchez,Andrea Santillana,Colombia,Guadalajara de Buga (Valle del Cauca),Mexico,00:35:51,2151,,+ 09',at 14' 42'',True
2024,D,19/09/2024,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/fa403697cbf2b5d7e2c98a9c75735274f89de06766b437de7c0a2617.png,43,Emma Quirke,Darren Quirke,Ireland,Killarney (Kerry),,00:36:01,2161,,+ 10'',at 14' 52'',True
2024,D,19/09/2024,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/fa403697cbf2b5d7e2c98a9c75735274f89de06766b437de7c0a2617.png,44,Irene Rodríguez Merchante,Pilar Rodríguez Merchante,Spain,Sevilla,Oropesa (Toledo),00:36:07,2167,,+ 06',at 14' 58'',True
2024,D,19/09/2024,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/fa403697cbf2b5d7e2c98a9c75735274f89de06766b437de7c0a2617.png,45,Susan Heikkinen,Netta Laukkanen,Finland,Helsinki (Uusimaa),,00:36:11,2171,,+ 04',at 15' 02',True
2024,D,19/09/2024,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/fa403697cbf2b5d7e2c98a9c75735274f89de06766b437de7c0a2617.png,46,Heidi Schwegler,Cristina Cascon Abeledo,Australia,Melbourne (Victoria),,00:36:36,2196,,+ 25'',at 15' 27'',True
2024,D,19/09/2024,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/fa403697cbf2b5d7e2c98a9c75735274f89de06766b437de7c0a2617.png,47,Laura Álvarez,Iria Rodríguez Baño,Spain,Ourense,Xove (Lugo),00:36:45,2205,,+ 09',at 15' 36'',True
2024,D,19/09/2024,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/fa403697cbf2b5d7e2c98a9c75735274f89de06766b437de7c0a2617.png,48,Yvonne Lehner-Grübel,Birgit Warwas,Germany,Lindau (Bayern),Fellbach (Baden-Württemberg),00:36:47,2207,,+ 02',at 15' 38'',True
2024,D,19/09/2024,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/fa403697cbf2b5d7e2c98a9c75735274f89de06766b437de7c0a2617.png,49,Gabriela Wagner,Janine Lüthi,Romania,Timisoara (Timis),Eltville-Erbach (Hessen),00:36:53,2213,,+ 06',at 15' 44'',True
2024,D,19/09/2024,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/fa403697cbf2b5d7e2c98a9c75735274f89de06766b437de7c0a2617.png,50,Cristina Roura Suárez,Isabel Pérez Diego,Spain,Castellbell I el Vilar (Barcelona),Candás (Asturias),00:36:59,2219,,+ 06',at 15' 50'',True
2024,D,19/09/2024,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/fa403697cbf2b5d7e2c98a9c75735274f89de06766b437de7c0a2617.png,51,Bernadett Kiskó,Katalin Papp,Hungary,Budapest,,00:37:14,2234,,+ 15'',at 16' 05',True
2024,D,19/09/2024,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/fa403697cbf2b5d7e2c98a9c75735274f89de06766b437de7c0a2617.png,52,Trine Engholm,Andrea Engholm,Denmark,København (Vesterbro),,00:37:17,2237,,+ 03',at 16' 08',True
2024,D,19/09/2024,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/fa403697cbf2b5d7e2c98a9c75735274f89de06766b437de7c0a2617.png,53,Marlene Smit,Bettina Greulich,Germany,Weissach (Baden-Württemberg),Stuttgart (Bw),00:37:23,2243,,+ 06',at 16' 14'',True
2024,D,19/09/2024,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/fa403697cbf2b5d7e2c98a9c75735274f89de06766b437de7c0a2617.png,54,Roselien Lapon,Rochelle Vergroesen,Belgium,Gent (Oost-Vlaanderen),Leiderdorp (Zuid-Holland),00:37:49,2269,,+ 26'',at 16' 40'',True
2024,D,19/09/2024,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/fa403697cbf2b5d7e2c98a9c75735274f89de06766b437de7c0a2617.png,55,Heather Mueller,Katie Everson,USA,Plymouth (Mn),,00:37:51,2271,,+ 02',at 16' 42'',True
2024,D,19/09/2024,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/fa403697cbf2b5d7e2c98a9c75735274f89de06766b437de7c0a2617.png,56,Nicola Thomas,Peter Thomas,United Kingdom,Marlow (Buckinghamshire),,00:38:00,2280,,+ 09',at 16' 51'',True
2024,D,19/09/2024,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/fa403697cbf2b5d7e2c98a9c75735274f89de06766b437de7c0a2617.png,57,Maria-Magdalena Robrecht,Sarah Bastiani,Germany,Heidelberg (Baden-Württemberg),Argenbühl (Baden-Württemberg),00:38:07,2287,,+ 07',at 16' 58'',True
2024,D,19/09/2024,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/fa403697cbf2b5d7e2c98a9c75735274f89de06766b437de7c0a2617.png,58,Xiomara López Martínez,Evelin Monforte Bahent,Spain,Los Alcázares (Murcia),Benicarló (Castellón),00:38:11,2291,,+ 04',at 17' 02',True
2024,D,19/09/2024,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/fa403697cbf2b5d7e2c98a9c75735274f89de06766b437de7c0a2617.png,59,Kinga Wieczorek-Czaja,Paweł Czaja,Poland,Bytom (Śląskie),,00:38:24,2304,,+ 13'',at 17' 15'',True
2024,D,19/09/2024,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/fa403697cbf2b5d7e2c98a9c75735274f89de06766b437de7c0a2617.png,60,Jakub Ondroušek,Eva Kantová,Czech Republic,Brno,,00:38:34,2314,,+ 10'',at 17' 25'',True
2024,D,19/09/2024,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/fa403697cbf2b5d7e2c98a9c75735274f89de06766b437de7c0a2617.png,61,Jenni Puhto,Maija Kumpulainen,Finland,Jyväskylä (Keski-Suomi),,00:38:50,2330,,+ 16'',at 17' 41'',True
2024,D,19/09/2024,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/fa403697cbf2b5d7e2c98a9c75735274f89de06766b437de7c0a2617.png,62,Martha Klimek,Theresa Klimek,Germany,Berlin,Dresden (Sachsen),00:38:55,2335,,+ 05',at 17' 46'',True
2024,D,19/09/2024,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/fa403697cbf2b5d7e2c98a9c75735274f89de06766b437de7c0a2617.png,63,Julen Simón Iriarte,Astrid Gómez Martín,Spain,Pamplona (Navarra),Barakaldo (Biscay),00:39:01,2341,,+ 06',at 17' 52'',True
2024,D,19/09/2024,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/fa403697cbf2b5d7e2c98a9c75735274f89de06766b437de7c0a2617.png,63,Simone Bentlage,Lea Bentlage,Germany,Grevenbroich (Nrw),Düren (Nrw),00:39:01,2341,,+ 00',at 17' 52'',True
2024,D,19/09/2024,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/fa403697cbf2b5d7e2c98a9c75735274f89de06766b437de7c0a2617.png,65,Anne Schüßler,Madlen Biller,Germany,Overath (Nrw),Wathlingen (Niedersachsen),00:39:11,2351,,+ 10'',at 18' 02',True
2024,D,19/09/2024,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/fa403697cbf2b5d7e2c98a9c75735274f89de06766b437de7c0a2617.png,66,Bernd Holler,Mara Holler,Germany,Cologne (Nrw),,00:39:22,2362,,+ 11'',at 18' 13'',True
2024,D,19/09/2024,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/fa403697cbf2b5d7e2c98a9c75735274f89de06766b437de7c0a2617.png,67,Julien Guy,Auriane Guy-Foucher,France,Lavernose (France),Lille (France),00:39:41,2381,,+ 19'',at 18' 32'',True
2024,D,19/09/2024,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/fa403697cbf2b5d7e2c98a9c75735274f89de06766b437de7c0a2617.png,68,Alessandra Dosil Vázquez,Begoña Vázquez Iglesias,Spain,Abegondo (Coruña),Noia (Coruña),00:40:00,2400,,+ 19'',at 18' 51'',True
2024,D,19/09/2024,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/fa403697cbf2b5d7e2c98a9c75735274f89de06766b437de7c0a2617.png,69,Yann Lentz,Jessie Martins,Luxembourg,Heisdorf (Luxembourg),Esch (Luxembourg),00:40:11,2411,,+ 11'',at 19' 02',True
2024,D,19/09/2024,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/fa403697cbf2b5d7e2c98a9c75735274f89de06766b437de7c0a2617.png,70,Jack Murphy,Nicolae Labunea,United Kingdom,London (Middlesex),,00:40:38,2438,,+ 27'',at 19' 29'',True
2024,D,19/09/2024,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/fa403697cbf2b5d7e2c98a9c75735274f89de06766b437de7c0a2617.png,71,Jason Stevens,Anneka Thompson,Australia,Kings Beach (Queensland),Harrogate (North Yorkshire),00:40:43,2443,,+ 05',at 19' 34'',False
2024,D,19/09/2024,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/fa403697cbf2b5d7e2c98a9c75735274f89de06766b437de7c0a2617.png,72,Diana Santillán Perosanz,Pablo Rubio Martín,Spain,Castillo de la Vega (Burgos),Valladolid,00:40:58,2458,,+ 15'',at 19' 49'',False
2024,D,19/09/2024,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/fa403697cbf2b5d7e2c98a9c75735274f89de06766b437de7c0a2617.png,73,Mathilde Patthey,Maria Francisca Frésard Petit-Laurent,Chile,Santiago,,00:41:39,2499,,+ 41'',at 20' 30'',True
2024,D,19/09/2024,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/fa403697cbf2b5d7e2c98a9c75735274f89de06766b437de7c0a2617.png,74,Tuule Müürsepp,Kristin Anett Remmelgas,Estonia,Antsla (Võrumaa),Tallinn (Harjumaa),00:42:04,2524,,+ 25'',at 20' 55'',True
2024,D,19/09/2024,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/fa403697cbf2b5d7e2c98a9c75735274f89de06766b437de7c0a2617.png,75,Silke Atmaca,Anja Becker,Germany,Leipzig (Saxony),,00:42:16,2536,,+ 12'',at 21' 07',False
2024,D,19/09/2024,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/fa403697cbf2b5d7e2c98a9c75735274f89de06766b437de7c0a2617.png,76,Fernando Martín López,Inés Martín Cruz,Spain,Toledo,,00:42:17,2537,,+ 01',at 21' 08',False
2024,D,19/09/2024,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/fa403697cbf2b5d7e2c98a9c75735274f89de06766b437de7c0a2617.png,77,Sofie Berg,Cecilia Gårlin,Sweden,Norrköping (Östergötland),Åby (Östergötland),00:42:35,2555,,+ 18'',at 21' 26'',False
2024,D,19/09/2024,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/fa403697cbf2b5d7e2c98a9c75735274f89de06766b437de7c0a2617.png,78,Maïté Vande Velde,Janna Fujimoto,Belgium,Boutersem (Vlaams-Brabant),Anchorage (Alaska),00:42:39,2559,,+ 04',at 21' 30'',False
2024,D,19/09/2024,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/fa403697cbf2b5d7e2c98a9c75735274f89de06766b437de7c0a2617.png,79,Christelle Persault,Laura Johns,France,Saasenheim (Bas Rhin),Griesbach-Au-Val (Haut-Rhin),00:42:43,2563,,+ 04',at 21' 34'',False
2024,D,19/09/2024,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/fa403697cbf2b5d7e2c98a9c75735274f89de06766b437de7c0a2617.png,80,Petia Dushkova,Zornitza Stoykova,Bulgaria,Sofia (София),,00:42:51,2571,,+ 08',at 21' 42'',True
2024,D,19/09/2024,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/fa403697cbf2b5d7e2c98a9c75735274f89de06766b437de7c0a2617.png,81,Cécile Bruder,Grégoire Demaret,France,Vertou (Loire Atlantique),,00:43:01,2581,,+ 10'',at 21' 52'',False
2024,D,19/09/2024,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/fa403697cbf2b5d7e2c98a9c75735274f89de06766b437de7c0a2617.png,82,Michelle Kasper,Markus Bandion,New Zealand,Trier (Germany),Vienna,00:43:08,2588,,+ 07',at 21' 59'',True
2024,D,19/09/2024,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/fa403697cbf2b5d7e2c98a9c75735274f89de06766b437de7c0a2617.png,83,Kornelija Ramanauskaitė,Eglė Mikalonytė,Lithuania,Vilnius,,00:43:35,2615,,+ 27'',at 22' 26'',True
2024,D,19/09/2024,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/fa403697cbf2b5d7e2c98a9c75735274f89de06766b437de7c0a2617.png,84,Diana Popova,Elsa Cecconello,Bulgaria,Sofia,Oslo,00:43:40,2620,,+ 05',at 22' 31'',False
2024,D,19/09/2024,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/fa403697cbf2b5d7e2c98a9c75735274f89de06766b437de7c0a2617.png,85,Sabrina Peter,Linda Janke,Germany,Gelnhausen (Hessen),Taunusstein (Hessen),00:44:21,2661,,+ 41'',at 23' 12'',False
2024,D,19/09/2024,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/fa403697cbf2b5d7e2c98a9c75735274f89de06766b437de7c0a2617.png,86,Sharan Gill,Sarah Dodd,United Kingdom,London,,00:44:30,2670,,+ 09',at 23' 21'',False
2024,D,19/09/2024,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/fa403697cbf2b5d7e2c98a9c75735274f89de06766b437de7c0a2617.png,87,Sarah Pries,Mandy Möller,Germany,Nauen (Brandenburg),,00:44:41,2681,,+ 11'',at 23' 32'',False
2024,D,19/09/2024,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/fa403697cbf2b5d7e2c98a9c75735274f89de06766b437de7c0a2617.png,88,Birgit Lindseth Angen,Ellinor Lindseth Angen,Norway,Nittedal (Akershus),,00:44:56,2696,,+ 15'',at 23' 47'',False
2024,D,19/09/2024,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/fa403697cbf2b5d7e2c98a9c75735274f89de06766b437de7c0a2617.png,89,Jana Mickel,Cyla Rohmann,Germany,Dresden (Saxony),,00:45:05,2705,,+ 09',at 23' 56'',False
2024,D,19/09/2024,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/fa403697cbf2b5d7e2c98a9c75735274f89de06766b437de7c0a2617.png,90,Matthias Haseleu,María Endrinal Acicolla,Germany,Mannheim (Baden-Württemberg),,00:45:20,2720,,+ 15'',at 24' 11'',False
2024,D,19/09/2024,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/fa403697cbf2b5d7e2c98a9c75735274f89de06766b437de7c0a2617.png,91,Rostislav Matrka,Gabrielle Moffat,Czech Republic,Prague (Czech Republic),Melbourne (Victoria),00:45:29,2729,,+ 09',at 24' 20'',False
2024,D,19/09/2024,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/fa403697cbf2b5d7e2c98a9c75735274f89de06766b437de7c0a2617.png,92,Iva Kijevčanin,Zanda Rozenberga,Serbia,Belgrade (Serbia),Riga,00:45:41,2741,,+ 12'',at 24' 32'',True
2024,D,19/09/2024,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/fa403697cbf2b5d7e2c98a9c75735274f89de06766b437de7c0a2617.png,93,Anita Willam,Stefanie Zach,Austria,Vienna,,00:45:48,2748,,+ 07',at 24' 39'',False
2024,D,19/09/2024,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/fa403697cbf2b5d7e2c98a9c75735274f89de06766b437de7c0a2617.png,94,Madeleine Tejeda Pedrow,Lydia Osner,France,Landenberg (Pennsylvania),,00:45:55,2755,,+ 07',at 24' 46'',False
2024,D,19/09/2024,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/fa403697cbf2b5d7e2c98a9c75735274f89de06766b437de7c0a2617.png,95,Helle Kartveit,Johanne Lithetha Kartveit,Norway,Alversund (Vestland),,00:46:42,2802,,+ 47'',at 25' 33'',False
2024,D,19/09/2024,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/fa403697cbf2b5d7e2c98a9c75735274f89de06766b437de7c0a2617.png,96,Crystal Mele,Lena Held,Albania,Bochum (Nordrhein-Westfalen),Berlin,00:46:43,2803,,+ 01',at 25' 34'',True
2024,D,19/09/2024,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/fa403697cbf2b5d7e2c98a9c75735274f89de06766b437de7c0a2617.png,97,Mieneke Boots-Verhoef,Chantal De Jong,The Netherlands,Hoorn (Noord-Holland),Hilversum (Noord-Holland),00:46:57,2817,,+ 14'',at 25' 48'',False
2024,D,19/09/2024,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/fa403697cbf2b5d7e2c98a9c75735274f89de06766b437de7c0a2617.png,98,Florian Perret,Lilou Moriceau,France,Nice (Alpes-Maritimes),Brains (Loire Atlantique),00:47:40,2860,,+ 43'',at 26' 31'',False
2024,D,19/09/2024,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/fa403697cbf2b5d7e2c98a9c75735274f89de06766b437de7c0a2617.png,99,Agnes Roche,Mathieu Gombault,Canada,Jersey City (New Jersey),,00:48:27,2907,,+ 47'',at 27' 18'',True
2024,D,19/09/2024,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/fa403697cbf2b5d7e2c98a9c75735274f89de06766b437de7c0a2617.png,99,Villo Bernad,Johanna Schwarze,Slovakia,Dunajska Streda (Na),Bremen (Na),00:48:27,2907,,+ 00',at 27' 18'',True
2024,D,19/09/2024,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/fa403697cbf2b5d7e2c98a9c75735274f89de06766b437de7c0a2617.png,101,Henryk Miroslaw Setkya Yan,Ricarda Rosskopf,Switzerland,Zürich (ZH),,00:48:34,2914,,+ 07',at 27' 25'',True
2024,D,19/09/2024,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/fa403697cbf2b5d7e2c98a9c75735274f89de06766b437de7c0a2617.png,102,Ayelén Galarza Rial,Franco Assenza,Argentina,CABA,,00:49:05,2945,,+ 31'',at 27' 56'',True
2024,D,19/09/2024,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/fa403697cbf2b5d7e2c98a9c75735274f89de06766b437de7c0a2617.png,103,Mark Richer,Frances Leonard,United Kingdom,Cambridge (Cambs),Swansea (Wales),00:49:47,2987,,+ 42'',at 28' 38'',False
2024,D,19/09/2024,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/fa403697cbf2b5d7e2c98a9c75735274f89de06766b437de7c0a2617.png,104,Madara Stacevica,Francisco José Suárez Muñoz,Latvia,Palma de Mallorca (Islas Baleares),,00:49:58,2998,,+ 11'',at 28' 49'',True
2024,D,19/09/2024,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/fa403697cbf2b5d7e2c98a9c75735274f89de06766b437de7c0a2617.png,105,Silvia Martínez Millán,Patricia Belchí Martínez,Spain,Alcantarilla (Murcia),,00:50:16,3016,,+ 18'',at 29' 07',False
2024,D,19/09/2024,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/fa403697cbf2b5d7e2c98a9c75735274f89de06766b437de7c0a2617.png,106,Veronika Kolb,Julian Scheuchenpflug,Germany,Ravensburg (Baden-Württemberg),,00:50:20,3020,,+ 04',at 29' 11'',False
2024,D,19/09/2024,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/fa403697cbf2b5d7e2c98a9c75735274f89de06766b437de7c0a2617.png,107,Meagan Nouis,Jean Nouis,Sweden,Stockholm (Se),Plymouth (Mn),00:50:49,3049,,+ 29'',at 29' 40'',False
2024,D,19/09/2024,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/fa403697cbf2b5d7e2c98a9c75735274f89de06766b437de7c0a2617.png,108,Alba Tor Guitart,Ivanna Navarro Higy,Spain,Sant Feliu de Guíxols (Girona),,00:51:24,3084,,+ 35'',at 30' 15'',False
2024,D,19/09/2024,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/fa403697cbf2b5d7e2c98a9c75735274f89de06766b437de7c0a2617.png,109,Mª Victoria Meilán Rodríguez,Raquel González López,Spain,San Andrés de Montejos (León),Astorga (León),00:51:34,3094,,+ 10'',at 30' 25'',False
2024,D,19/09/2024,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/fa403697cbf2b5d7e2c98a9c75735274f89de06766b437de7c0a2617.png,110,Paola Andrea Mercado Salas,Horacio Rodríguez García,Bolivia,La Paz (Murillo),San Luis Potosí,00:51:49,3109,,+ 15'',at 30' 40'',True
2024,D,19/09/2024,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/fa403697cbf2b5d7e2c98a9c75735274f89de06766b437de7c0a2617.png,111,Andreia Salgado,Marta Salgado,Portugal,Font (FR),,00:51:52,3112,,+ 03',at 30' 43'',True
2024,D,19/09/2024,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/fa403697cbf2b5d7e2c98a9c75735274f89de06766b437de7c0a2617.png,112,Sandra Rigakos,Jill Coffin,Canada,Mississauga (Ontario),Timmins (On),00:52:44,3164,,+ 52'',at 31' 35'',False
2024,D,19/09/2024,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/fa403697cbf2b5d7e2c98a9c75735274f89de06766b437de7c0a2617.png,113,Tanja Wagner,Simone Schübl,Austria,Wien (Austria),Langschlag (Austria),00:52:48,3168,,+ 04',at 31' 39'',False
2024,D,19/09/2024,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/fa403697cbf2b5d7e2c98a9c75735274f89de06766b437de7c0a2617.png,114,Hugo Van Bree,Selien Op Den Kamp,The Netherlands,Nijmegen (Gelderland),,00:52:56,3176,,+ 08',at 31' 47'',False
2024,D,19/09/2024,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/fa403697cbf2b5d7e2c98a9c75735274f89de06766b437de7c0a2617.png,115,Primula Pipere,Angela Ciasullo,Italy,Siniscola (Nuoro),Flumeri (Avellino),00:53:28,3208,,+ 32'',at 32' 19'',False
2024,D,19/09/2024,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/fa403697cbf2b5d7e2c98a9c75735274f89de06766b437de7c0a2617.png,116,Greta Morkune,Deividas Morkunas,Lithuania,Vilnius,,00:53:31,3211,,+ 03',at 32' 22'',False
2024,D,19/09/2024,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/fa403697cbf2b5d7e2c98a9c75735274f89de06766b437de7c0a2617.png,117,Rita Fonseca,Inês Antunes,Portugal,Coimbra,,00:53:43,3223,,+ 12'',at 32' 34'',False
2024,D,19/09/2024,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/fa403697cbf2b5d7e2c98a9c75735274f89de06766b437de7c0a2617.png,118,Nathalie Besnard,Frédéric Besnard,France,La Milesse (Pays de la Loire),,00:54:12,3252,,+ 29'',at 33' 03',False
