year,stage,date,puzzle_pieces,time_limit,rank,team_name,members,country,origin,puzzle_partial_ids,puzzle_image_urls,time,time_seconds,pieces_completed,gap,cumulative_gap,qualified
2024,C,21/09/2024,2000,03:00:00,43,Lost Pieces... Found!,Mieneke Boots-Verhoef / Chantal De Jong / Rochelle Vergroesen / Roselien Lapon,The Netherlands,The Netherlands,146/148,https://worldjigsawpuzzle.org/users/img/puzzles/74ea47157019dc4f954d4bf1774a8588ee88221121a0095516e2481b.png|https://worldjigsawpuzzle.org/users/img/puzzles/10fd2a52f1c9f807a97977289c53fd83a63c2aa98f0eb5b49d7415cb.png,02:26:35,8795,,+ 43'',at 76' 19'',False
2024,C,21/09/2024,2000,03:00:00,44,Die Nupsies,Ruth Haberling-Palberg / Christian Palberg / Eva Zimmermann / Tobias Soring,Germany,Köln,146/148,https://worldjigsawpuzzle.org/users/img/puzzles/74ea47157019dc4f954d4bf1774a8588ee88221121a0095516e2481b.png|https://worldjigsawpuzzle.org/users/img/puzzles/10fd2a52f1c9f807a97977289c53fd83a63c2aa98f0eb5b49d7415cb.png,02:28:33,8913,,+1' 58'',at 78' 17'',False
2024,C,21/09/2024,2000,03:00:00,45,Octopieces,Alexander Kattan / Jane Richardson / Ellie Richardson / Kaitlyn O’Toole,United Kingdom,Edinburgh,146/148,https://worldjigsawpuzzle.org/users/img/puzzles/74ea47157019dc4f954d4bf1774a8588ee88221121a0095516e2481b.png|https://worldjigsawpuzzle.org/users/img/puzzles/10fd2a52f1c9f807a97977289c53fd83a63c2aa98f0eb5b49d7415cb.png,02:28:40,8920,,+ 07',at 78' 24'',False
2024,C,21/09/2024,2000,03:00:00,46,"Houston, We Have A Puzzle",Amy Paull / Alexx Cisotto / Carrie Burt / Sarah Rowe,USA,Houston,146/147,https://worldjigsawpuzzle.org/users/img/puzzles/74ea47157019dc4f954d4bf1774a8588ee88221121a0095516e2481b.png|https://worldjigsawpuzzle.org/users/img/puzzles/3a2cccf7ed71b7f76d5bc451fbf712aa0cc0f97d1f25ad8f52ce0822.png,02:29:12,8952,,+ 32'',at 78' 56'',False
2024,C,21/09/2024,2000,03:00:00,47,Axolotes,Iván Horta Alonso / Gloria Quintero Durán / Horacio Rodríguez García / Elisa Anacely Vásquez Nevárez,Mexico,Ciudad de México,146/148,https://worldjigsawpuzzle.org/users/img/puzzles/74ea47157019dc4f954d4bf1774a8588ee88221121a0095516e2481b.png|https://worldjigsawpuzzle.org/users/img/puzzles/10fd2a52f1c9f807a97977289c53fd83a63c2aa98f0eb5b49d7415cb.png,02:31:52,9112,,+2' 40'',at 81' 36'',False
2024,C,21/09/2024,2000,03:00:00,48,Puzzle Wizards,Anna Gorczynska / Aleksandra Gorczynska / Katarzyna Gorczynska / Jacek Jankowiak,Poland,Poznan,146/148,https://worldjigsawpuzzle.org/users/img/puzzles/74ea47157019dc4f954d4bf1774a8588ee88221121a0095516e2481b.png|https://worldjigsawpuzzle.org/users/img/puzzles/10fd2a52f1c9f807a97977289c53fd83a63c2aa98f0eb5b49d7415cb.png,02:32:45,9165,,+ 53'',at 82' 29'',False
2024,C,21/09/2024,2000,03:00:00,49,Jolly Jigsaw Junkies,Ieva Pogina / Tereze Anna Pogina / Zanda Rozenberga / Iva Kijevčanin,Latvia,Latvian,146/148,https://worldjigsawpuzzle.org/users/img/puzzles/74ea47157019dc4f954d4bf1774a8588ee88221121a0095516e2481b.png|https://worldjigsawpuzzle.org/users/img/puzzles/10fd2a52f1c9f807a97977289c53fd83a63c2aa98f0eb5b49d7415cb.png,02:33:32,9212,,+ 47'',at 83' 16'',False
2024,C,21/09/2024,2000,03:00:00,50,"Mamá, ¿Hacemos Un Puzzle?",Silvia Martínez Millán / Patricia Belchí Martínez / Mercedes Haro Sánchez / Antonio Parra Haro,Spain,ALBACETE-MURCIA,146/148,https://worldjigsawpuzzle.org/users/img/puzzles/74ea47157019dc4f954d4bf1774a8588ee88221121a0095516e2481b.png|https://worldjigsawpuzzle.org/users/img/puzzles/10fd2a52f1c9f807a97977289c53fd83a63c2aa98f0eb5b49d7415cb.png,02:35:38,9338,,+2' 06',at 85' 22'',False
2024,C,21/09/2024,2000,03:00:00,51,"Everyday Keep Puzzling, Baby!",Kinga Wieczorek-Czaja / Paweł Czaja / Beata Libon / Elena Kovačević,Poland,Bytom,146/147,https://worldjigsawpuzzle.org/users/img/puzzles/74ea47157019dc4f954d4bf1774a8588ee88221121a0095516e2481b.png|https://worldjigsawpuzzle.org/users/img/puzzles/3a2cccf7ed71b7f76d5bc451fbf712aa0cc0f97d1f25ad8f52ce0822.png,02:36:09,9369,,+ 31'',at 85' 53'',False
2024,C,21/09/2024,2000,03:00:00,51,First Timers,Villo Bernad / Johanna Schwarze / Boglarka Csatlos / Balazs Bognar,Hungary,Budapest,146/148,https://worldjigsawpuzzle.org/users/img/puzzles/74ea47157019dc4f954d4bf1774a8588ee88221121a0095516e2481b.png|https://worldjigsawpuzzle.org/users/img/puzzles/10fd2a52f1c9f807a97977289c53fd83a63c2aa98f0eb5b49d7415cb.png,02:36:09,9369,,+ 00',at 85' 53'',False
2024,C,21/09/2024,2000,03:00:00,53,Puzzeltic,Marie-Xavier Lecuit / Véronique Lecuit / Nathalie Schmitt / Sophie Schmitt,Belgium,Namur,146/148,https://worldjigsawpuzzle.org/users/img/puzzles/74ea47157019dc4f954d4bf1774a8588ee88221121a0095516e2481b.png|https://worldjigsawpuzzle.org/users/img/puzzles/10fd2a52f1c9f807a97977289c53fd83a63c2aa98f0eb5b49d7415cb.png,02:39:06,9546,,+2' 57'',at 88' 50'',False
2024,C,21/09/2024,2000,03:00:00,54,Puzzleras Viajeras,Roser Tarrio Mosquera / Isabel Gracia Blasco / Cristina Cabrera Clarisó / Raquel Puig Navarro,Spain,"Torrelavit, Barcelona, Badalona",146/148,https://worldjigsawpuzzle.org/users/img/puzzles/74ea47157019dc4f954d4bf1774a8588ee88221121a0095516e2481b.png|https://worldjigsawpuzzle.org/users/img/puzzles/10fd2a52f1c9f807a97977289c53fd83a63c2aa98f0eb5b49d7415cb.png,02:40:38,9638,,+1' 32'',at 90' 22'',False
2024,C,21/09/2024,2000,03:00:00,55,Doctor Panush,Luis Castro Fernández / Patricia Pérez Leal / Alessandra Dosil Vázquez / Begoña Vázquez Iglesias,Spain,A Coruña,148/146,https://worldjigsawpuzzle.org/users/img/puzzles/10fd2a52f1c9f807a97977289c53fd83a63c2aa98f0eb5b49d7415cb.png|https://worldjigsawpuzzle.org/users/img/puzzles/74ea47157019dc4f954d4bf1774a8588ee88221121a0095516e2481b.png,02:41:29,9689,,+ 51'',at 91' 13'',False
2024,C,21/09/2024,2000,03:00:00,56,Fichitas Vs Piezas,Oliver De la Flor Ruiz de Pascual / Blanca López de Coca García Pliego / África Manuel Marchante / Nicolás Díaz Rodilla,Spain,Daimiel,146/148,https://worldjigsawpuzzle.org/users/img/puzzles/74ea47157019dc4f954d4bf1774a8588ee88221121a0095516e2481b.png|https://worldjigsawpuzzle.org/users/img/puzzles/10fd2a52f1c9f807a97977289c53fd83a63c2aa98f0eb5b49d7415cb.png,02:42:29,9749,,+1' 00',at 92' 13'',False
2024,C,21/09/2024,2000,03:00:00,57,Puzzlers & Cie,Nathalie Besnard / Frédéric Besnard / Jessie Lajarrige / Sanger Safarian,France,La Milesse,146/148,https://worldjigsawpuzzle.org/users/img/puzzles/74ea47157019dc4f954d4bf1774a8588ee88221121a0095516e2481b.png|https://worldjigsawpuzzle.org/users/img/puzzles/10fd2a52f1c9f807a97977289c53fd83a63c2aa98f0eb5b49d7415cb.png,02:49:26,10166,,+6' 57'',at 99' 10'',False
2024,C,21/09/2024,2000,03:00:00,58,4X4,Primula Pipere / Sandra Tagliani / Martina Palusa / Angela Ciasullo,Italy,"Siniscola,Trieste,Leicester,Flumeri",146/148,https://worldjigsawpuzzle.org/users/img/puzzles/74ea47157019dc4f954d4bf1774a8588ee88221121a0095516e2481b.png|https://worldjigsawpuzzle.org/users/img/puzzles/10fd2a52f1c9f807a97977289c53fd83a63c2aa98f0eb5b49d7415cb.png,02:50:50,10250,,+1' 24'',at 100' 34'',False
2024,C,21/09/2024,2000,03:00:00,59,Le 4 Per Caso,Chiara Andreola / Pierminia Garau / Anna Magagni / Virginia Lo Vullo,Italy,Montebelluna,146/145,https://worldjigsawpuzzle.org/users/img/puzzles/74ea47157019dc4f954d4bf1774a8588ee88221121a0095516e2481b.png|https://worldjigsawpuzzle.org/users/img/puzzles/501d327baaf883d68c67949a8697d7b3d3e2c67e9b8a3cd86e664289.png,02:52:55,10375,,+2' 05',at 102' 39'',False
2024,C,21/09/2024,2000,03:00:00,60,La Familia Checa,Alice Červinková / Šárka Červinková / Hana Červinková / Vít Červinka,Czech Republic,Hnatnice,146/147,https://worldjigsawpuzzle.org/users/img/puzzles/74ea47157019dc4f954d4bf1774a8588ee88221121a0095516e2481b.png|https://worldjigsawpuzzle.org/users/img/puzzles/3a2cccf7ed71b7f76d5bc451fbf712aa0cc0f97d1f25ad8f52ce0822.png,02:53:32,10412,,+ 37'',at 103' 16'',False
2024,C,21/09/2024,2000,03:00:00,61,Last Minute Chaos Too,Sharan Gill / Sarah Dodd / Lena Held / Crystal Mele,United Kingdom,London,148/146,https://worldjigsawpuzzle.org/users/img/puzzles/10fd2a52f1c9f807a97977289c53fd83a63c2aa98f0eb5b49d7415cb.png|https://worldjigsawpuzzle.org/users/img/puzzles/74ea47157019dc4f954d4bf1774a8588ee88221121a0095516e2481b.png,02:54:36,10476,,+1' 04',at 104' 20'',False
2024,C,21/09/2024,2000,03:00:00,62,Puzzle Madness,Daniela Berendsen López  /  Mia Dijkhuis  /  Iria Díaz Pérez  /  Julia Kraus,Venezuela,Barquisimeto,146/148,https://worldjigsawpuzzle.org/users/img/puzzles/74ea47157019dc4f954d4bf1774a8588ee88221121a0095516e2481b.png|https://worldjigsawpuzzle.org/users/img/puzzles/10fd2a52f1c9f807a97977289c53fd83a63c2aa98f0eb5b49d7415cb.png,02:55:33,10533,,+ 57'',at 105' 17'',False
2024,C,21/09/2024,2000,03:00:00,63,Legkaart Bonanza!,Zenda Masi / Kena Masi / Roald Koornneef / Vista Van Vogelpoel,South Africa,Kailua,146/148,https://worldjigsawpuzzle.org/users/img/puzzles/74ea47157019dc4f954d4bf1774a8588ee88221121a0095516e2481b.png|https://worldjigsawpuzzle.org/users/img/puzzles/10fd2a52f1c9f807a97977289c53fd83a63c2aa98f0eb5b49d7415cb.png,02:55:45,10545,,+ 12'',at 105' 29'',False
2024,C,21/09/2024,2000,03:00:00,64,Puzzle Penguins,Catherine Luniewski / Allison Elgersma / Martine Valk / Charlee Friesen,Canada,"Stoney Creek, Ontario",146/147,https://worldjigsawpuzzle.org/users/img/puzzles/74ea47157019dc4f954d4bf1774a8588ee88221121a0095516e2481b.png|https://worldjigsawpuzzle.org/users/img/puzzles/3a2cccf7ed71b7f76d5bc451fbf712aa0cc0f97d1f25ad8f52ce0822.png,02:57:57,10677,,+2' 12'',at 107' 41'',False
2024,C,21/09/2024,2000,03:00:00,65,Caffeinated Puzzlers,Marta Staroń / Magdalena Staroń / Oliwia Pracownik / Maciej Hołub,Poland,Wrocław / Lublin,146/145,https://worldjigsawpuzzle.org/users/img/puzzles/74ea47157019dc4f954d4bf1774a8588ee88221121a0095516e2481b.png|https://worldjigsawpuzzle.org/users/img/puzzles/501d327baaf883d68c67949a8697d7b3d3e2c67e9b8a3cd86e664289.png,,,1877,,,False
2024,C,21/09/2024,2000,03:00:00,66,World Dreamers Puzzles,Leyre Pérez Blasco / Maria Angeles Yáñez Mendizabal / Giselle Patricia Daines Ostria / Mark Richer,Spain,Zaragoza,146/148,https://worldjigsawpuzzle.org/users/img/puzzles/74ea47157019dc4f954d4bf1774a8588ee88221121a0095516e2481b.png|https://worldjigsawpuzzle.org/users/img/puzzles/10fd2a52f1c9f807a97977289c53fd83a63c2aa98f0eb5b49d7415cb.png,,,1861,,,False
2024,C,21/09/2024,2000,03:00:00,67,China Fighters 拼图者们,Fung Sai Lee / Yinglei Cai / Zhenwei Gu / Yinghsi Chen,China,Hong Kong,146/147,https://worldjigsawpuzzle.org/users/img/puzzles/74ea47157019dc4f954d4bf1774a8588ee88221121a0095516e2481b.png|https://worldjigsawpuzzle.org/users/img/puzzles/3a2cccf7ed71b7f76d5bc451fbf712aa0cc0f97d1f25ad8f52ce0822.png,,,1811,,,False
2024,C,21/09/2024,2000,03:00:00,68,A.v.a.s.,Santiago Linares Toledo / Alicia García González / Virginia Luciano Moreno / Ángel Luciano Moreno,Spain,Alcorcón,146/145,https://worldjigsawpuzzle.org/users/img/puzzles/74ea47157019dc4f954d4bf1774a8588ee88221121a0095516e2481b.png|https://worldjigsawpuzzle.org/users/img/puzzles/501d327baaf883d68c67949a8697d7b3d3e2c67e9b8a3cd86e664289.png,,,1800,,,False
2024,C,21/09/2024,2000,03:00:00,69,The Puzzle Guzzlers,Aaron Madeley / Graham Parker / Jodie Parker / Delyth Jones,United Kingdom,Solihull,146/147,https://worldjigsawpuzzle.org/users/img/puzzles/74ea47157019dc4f954d4bf1774a8588ee88221121a0095516e2481b.png|https://worldjigsawpuzzle.org/users/img/puzzles/3a2cccf7ed71b7f76d5bc451fbf712aa0cc0f97d1f25ad8f52ce0822.png,,,1798,,,False
2024,C,21/09/2024,2000,03:00:00,70,Vips Brasil 3,Karin Sabo Mancusi / Josimar Ferreira Evangelista / Marcia Bragatto Trazzi Eller / Roberta Debiazi,Brazil,São Paulo,148/146,https://worldjigsawpuzzle.org/users/img/puzzles/10fd2a52f1c9f807a97977289c53fd83a63c2aa98f0eb5b49d7415cb.png|https://worldjigsawpuzzle.org/users/img/puzzles/74ea47157019dc4f954d4bf1774a8588ee88221121a0095516e2481b.png,,,1797,,,False
2024,C,21/09/2024,2000,03:00:00,71,Puzzlove Love,Agata Poniecka / Mateusz Olejniczak / Aleksandra Olejniczak / Aleksandra Wyszkowska,Poland,Lodz,146/145,https://worldjigsawpuzzle.org/users/img/puzzles/74ea47157019dc4f954d4bf1774a8588ee88221121a0095516e2481b.png|https://worldjigsawpuzzle.org/users/img/puzzles/501d327baaf883d68c67949a8697d7b3d3e2c67e9b8a3cd86e664289.png,,,1770,,,False
2024,C,21/09/2024,2000,03:00:00,72,Family,Emma Sánchez-Fuentes Díaz / Raquel Sánchez-Fuentes Díaz / Elsa Sánchez-Fuentes Díaz / Gaelle García Sánchez-Fuentes,Spain,Arenas de San Pedro,146/148,https://worldjigsawpuzzle.org/users/img/puzzles/74ea47157019dc4f954d4bf1774a8588ee88221121a0095516e2481b.png|https://worldjigsawpuzzle.org/users/img/puzzles/10fd2a52f1c9f807a97977289c53fd83a63c2aa98f0eb5b49d7415cb.png,,,1757,,,False
2024,C,21/09/2024,2000,03:00:00,73,Slow Mo Puzzle Pro,Karen Klötzli / Johanna Klötzli / Hanna Bohlin / Tejas Limbasiya,Switzerland,Zürich,146/148,https://worldjigsawpuzzle.org/users/img/puzzles/74ea47157019dc4f954d4bf1774a8588ee88221121a0095516e2481b.png|https://worldjigsawpuzzle.org/users/img/puzzles/10fd2a52f1c9f807a97977289c53fd83a63c2aa98f0eb5b49d7415cb.png,,,1756,,,False
2024,C,21/09/2024,2000,03:00:00,74,Los Dinos,Rita De Miguel Fernández / María Victoria Ortiz Guerra / Diego Morán Freire,Spain,Ferrol,146/148,https://worldjigsawpuzzle.org/users/img/puzzles/74ea47157019dc4f954d4bf1774a8588ee88221121a0095516e2481b.png|https://worldjigsawpuzzle.org/users/img/puzzles/10fd2a52f1c9f807a97977289c53fd83a63c2aa98f0eb5b49d7415cb.png,,,1657,,,False
2024,C,21/09/2024,2000,03:00:00,75,Speak Your Piece,Ivana Mihaylova / Desislava Ivanova / Hristina Mihaylova / Virzhinia Pancheva,Bulgaria,Asenovgrad  /  Sofia,146/148,https://worldjigsawpuzzle.org/users/img/puzzles/74ea47157019dc4f954d4bf1774a8588ee88221121a0095516e2481b.png|https://worldjigsawpuzzle.org/users/img/puzzles/10fd2a52f1c9f807a97977289c53fd83a63c2aa98f0eb5b49d7415cb.png,,,1630,,,False
2024,C,21/09/2024,2000,03:00:00,76,Puzzled Freaks,Krisia Justesen / Mathieu Cardoso / Janna Fujimoto / Manuel Sillero Quintana,Barbados,Viborg,146/147,https://worldjigsawpuzzle.org/users/img/puzzles/74ea47157019dc4f954d4bf1774a8588ee88221121a0095516e2481b.png|https://worldjigsawpuzzle.org/users/img/puzzles/3a2cccf7ed71b7f76d5bc451fbf712aa0cc0f97d1f25ad8f52ce0822.png,,,1598,,,False
2024,C,21/09/2024,2000,03:00:00,77,And They Were Roommates,Ryan Wilkins / Hannah Wagner / Katherine Tanner / Priyanka Tewani,USA,Charleston,146/148,https://worldjigsawpuzzle.org/users/img/puzzles/74ea47157019dc4f954d4bf1774a8588ee88221121a0095516e2481b.png|https://worldjigsawpuzzle.org/users/img/puzzles/10fd2a52f1c9f807a97977289c53fd83a63c2aa98f0eb5b49d7415cb.png,,,1580,,,False
2024,C,21/09/2024,2000,03:00:00,78,Sas3,Alberto Geijó Fernández / Coral Garrote Sanz / Adrián Fraile Camino / Adriana Maria Vega Covelo,Spain,Valladolid,146/147,https://worldjigsawpuzzle.org/users/img/puzzles/74ea47157019dc4f954d4bf1774a8588ee88221121a0095516e2481b.png|https://worldjigsawpuzzle.org/users/img/puzzles/3a2cccf7ed71b7f76d5bc451fbf712aa0cc0f97d1f25ad8f52ce0822.png,,,1576,,,False
2024,C,21/09/2024,2000,03:00:00,79,Butterflies,Paul Gonzalez / Emilia Nowacka / Mohamed Faska / Claire Gonzalez,France,Castelnau-le-Lez,146/148,https://worldjigsawpuzzle.org/users/img/puzzles/74ea47157019dc4f954d4bf1774a8588ee88221121a0095516e2481b.png|https://worldjigsawpuzzle.org/users/img/puzzles/10fd2a52f1c9f807a97977289c53fd83a63c2aa98f0eb5b49d7415cb.png,,,1543,,,False
2024,C,21/09/2024,2000,03:00:00,80,Pisuerga,Jesús Álvarez-Ossorio García de Soria / Esther Callejo Melgosa / Beatriz Callejo Melgosa / Bárbara Álvarez-Ossorio Alonso,Spain,Valladolid,146/148,https://worldjigsawpuzzle.org/users/img/puzzles/74ea47157019dc4f954d4bf1774a8588ee88221121a0095516e2481b.png|https://worldjigsawpuzzle.org/users/img/puzzles/10fd2a52f1c9f807a97977289c53fd83a63c2aa98f0eb5b49d7415cb.png,,,1539,,,False
2024,C,21/09/2024,2000,03:00:00,81,Puzzletas,Sonia Soto Gallego / Isabel Garrote Guerra / Sonia Sanz de Fuentes / Lidia Garrote Soto,Spain,Valderas-Simancas-,146/148,https://worldjigsawpuzzle.org/users/img/puzzles/74ea47157019dc4f954d4bf1774a8588ee88221121a0095516e2481b.png|https://worldjigsawpuzzle.org/users/img/puzzles/10fd2a52f1c9f807a97977289c53fd83a63c2aa98f0eb5b49d7415cb.png,,,1530,,,False
2024,C,21/09/2024,2000,03:00:00,82,Puzzle Riot,Martha Kleinhempel / Julia Nouroozi / Clara Schulze / Pia Karima Krus,Germany,Dortmund,146/145,https://worldjigsawpuzzle.org/users/img/puzzles/74ea47157019dc4f954d4bf1774a8588ee88221121a0095516e2481b.png|https://worldjigsawpuzzle.org/users/img/puzzles/501d327baaf883d68c67949a8697d7b3d3e2c67e9b8a3cd86e664289.png,,,1521,,,False
2024,C,21/09/2024,2000,03:00:00,83,Titanpuzz,Laura Vallepuga Espinosa / Alberto Simarro Martín / Susana Martín Pérez / Eva Rueda Diez,Spain,Carrizo de la Ribera,146/148,https://worldjigsawpuzzle.org/users/img/puzzles/74ea47157019dc4f954d4bf1774a8588ee88221121a0095516e2481b.png|https://worldjigsawpuzzle.org/users/img/puzzles/10fd2a52f1c9f807a97977289c53fd83a63c2aa98f0eb5b49d7415cb.png,,,1520,,,False
2024,C,21/09/2024,2000,03:00:00,84,Pushed For Time,Sarah Nicholson / Lisa Gunn / Carrie Owens / Amanda Wilson-Thompson,United Kingdom,"Guiseley, Leeds",146/148,https://worldjigsawpuzzle.org/users/img/puzzles/74ea47157019dc4f954d4bf1774a8588ee88221121a0095516e2481b.png|https://worldjigsawpuzzle.org/users/img/puzzles/10fd2a52f1c9f807a97977289c53fd83a63c2aa98f0eb5b49d7415cb.png,,,1480,,,False
2024,C,21/09/2024,2000,03:00:00,85,Aussie Amigos,Samuel Suárez Sánchez / Tracey Weeks / Kamaladharshan Kamaleswaran / Tianna Camilleri,Australia,Melbourne,146/148,https://worldjigsawpuzzle.org/users/img/puzzles/74ea47157019dc4f954d4bf1774a8588ee88221121a0095516e2481b.png|https://worldjigsawpuzzle.org/users/img/puzzles/10fd2a52f1c9f807a97977289c53fd83a63c2aa98f0eb5b49d7415cb.png,,,1471,,,False
2024,C,21/09/2024,2000,03:00:00,86,"Ask Dad, Mom’s Puzzling",Alicia Breinbjerg / Emily Crome / Gracia Saenz Gonzalez / Leah Tomblin,Canada,Copenhagen,146/147,https://worldjigsawpuzzle.org/users/img/puzzles/74ea47157019dc4f954d4bf1774a8588ee88221121a0095516e2481b.png|https://worldjigsawpuzzle.org/users/img/puzzles/3a2cccf7ed71b7f76d5bc451fbf712aa0cc0f97d1f25ad8f52ce0822.png,,,1467,,,False
2024,C,21/09/2024,2000,03:00:00,87,Puzzle Daisuki,Anne Watanabe / Hikaru Kaneko,Japan,Paris,148/146,https://worldjigsawpuzzle.org/users/img/puzzles/10fd2a52f1c9f807a97977289c53fd83a63c2aa98f0eb5b49d7415cb.png|https://worldjigsawpuzzle.org/users/img/puzzles/74ea47157019dc4f954d4bf1774a8588ee88221121a0095516e2481b.png,,,1431,,,False
2024,C,21/09/2024,2000,03:00:00,88,Turkish Team 2,Seda Gürsel / Demet Tekinay / Derya Demirci / Simla Uygaç,Türkiye,İstanbul,146/147,https://worldjigsawpuzzle.org/users/img/puzzles/74ea47157019dc4f954d4bf1774a8588ee88221121a0095516e2481b.png|https://worldjigsawpuzzle.org/users/img/puzzles/3a2cccf7ed71b7f76d5bc451fbf712aa0cc0f97d1f25ad8f52ce0822.png,,,1378,,,False
2024,C,21/09/2024,2000,03:00:00,89,To Creisis,Rosana Olivares Moreno / Salvador Puchades Barreda / David Chornet Alcaraz / Karen Maldonado Guamán,Spain,Valencia,146/148,https://worldjigsawpuzzle.org/users/img/puzzles/74ea47157019dc4f954d4bf1774a8588ee88221121a0095516e2481b.png|https://worldjigsawpuzzle.org/users/img/puzzles/10fd2a52f1c9f807a97977289c53fd83a63c2aa98f0eb5b49d7415cb.png,,,1377,,,False
2024,C,21/09/2024,2000,03:00:00,90,Tau Team,Patrícia Rodrigues / Iris Silva / Bruno Alves,Portugal,Arcos de Valdevez,146/147,https://worldjigsawpuzzle.org/users/img/puzzles/74ea47157019dc4f954d4bf1774a8588ee88221121a0095516e2481b.png|https://worldjigsawpuzzle.org/users/img/puzzles/3a2cccf7ed71b7f76d5bc451fbf712aa0cc0f97d1f25ad8f52ce0822.png,,,1352,,,False
2024,C,21/09/2024,2000,03:00:00,91,Bondues Mon Q,Paul Tchidemian / Alexandra Mestraud / Vanessa Demay / Malo Tchidemian,France,Bondues,146/147,https://worldjigsawpuzzle.org/users/img/puzzles/74ea47157019dc4f954d4bf1774a8588ee88221121a0095516e2481b.png|https://worldjigsawpuzzle.org/users/img/puzzles/3a2cccf7ed71b7f76d5bc451fbf712aa0cc0f97d1f25ad8f52ce0822.png,,,1347,,,False
2024,C,21/09/2024,2000,03:00:00,92,Gatos Y Suricatos,Maria Sánchez Sanjuán / Jesús Ortega Escudero / Guillermo Guerra del Olmo / Alfonso Sánchez Sanjuán,Spain,Valladolid,146/148,https://worldjigsawpuzzle.org/users/img/puzzles/74ea47157019dc4f954d4bf1774a8588ee88221121a0095516e2481b.png|https://worldjigsawpuzzle.org/users/img/puzzles/10fd2a52f1c9f807a97977289c53fd83a63c2aa98f0eb5b49d7415cb.png,,,1264,,,False
2024,C,21/09/2024,2000,03:00:00,93,Saca el Martillo,Belinda Martín Da Cuña / Selene Martín Da Cuña / Esther Vian de Prado / Evelyn Gil Gómez,Spain,Valladolid,146/148,https://worldjigsawpuzzle.org/users/img/puzzles/74ea47157019dc4f954d4bf1774a8588ee88221121a0095516e2481b.png|https://worldjigsawpuzzle.org/users/img/puzzles/10fd2a52f1c9f807a97977289c53fd83a63c2aa98f0eb5b49d7415cb.png,,,1196,,,False
2024,C,21/09/2024,2000,03:00:00,94,Edgy Pieces,Deborah Wilson / Allison Coles / Yves Bertrand / Debra Fincher,USA,Tucson,146/148,https://worldjigsawpuzzle.org/users/img/puzzles/74ea47157019dc4f954d4bf1774a8588ee88221121a0095516e2481b.png|https://worldjigsawpuzzle.org/users/img/puzzles/10fd2a52f1c9f807a97977289c53fd83a63c2aa98f0eb5b49d7415cb.png,,,1177,,,False
2024,C,21/09/2024,2000,03:00:00,95,Quinas,Dulce Alexandra Pereira / Luisa De Jesus Areia / Maria Luisa Dos Santos Pereira / Alexandre Mena E Silva,Portugal,Queluz,147,https://worldjigsawpuzzle.org/users/img/puzzles/3a2cccf7ed71b7f76d5bc451fbf712aa0cc0f97d1f25ad8f52ce0822.png,,,979,,,False
2024,C,21/09/2024,2000,03:00:00,96,Vaya Piezas !,Mª del Carmen Verdejo Rebollo / Feliciano Gallego Fernández / Elena Álvarez Fernández / Paula Gallego Verdejo,Spain,Valladolid,148,https://worldjigsawpuzzle.org/users/img/puzzles/10fd2a52f1c9f807a97977289c53fd83a63c2aa98f0eb5b49d7415cb.png,,,959,,,False
